snippet,label,source
"def get_user_input():
    while True:
        try:
            user_input = input(""Enter your name: "")
            if len(user_input) > 256:  # set a reasonable limit on the length of the input
                raise ValueError(""Input too long"")
            return user_input
        except ValueError as e:
            print(e)
            print(""Please, enter a valid name."")

def print_name(name):
    print(""Your name is: "" + name)

def main():
    name = get_user_input()
    print_name(name)

if __name__ == ""__main__"":
    main()",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""log""
	""strconv""
)Bs

func main() {
	input := ""not a number""
	result, err := strconv.Atoi(input)
	if err != nil {
		log.Fatalf(""Failed to convert string to int: %v"", err)
	}
	fmt.Println(""Result:"", result)
}",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

func openURL(_ urlString: String) {
    guard let url = URL(string: urlString) else { return }
    
    // Here we can add additional checks to ensure the URL is safe before opening it
    // For example, we could check if the URL scheme is ""http"" or ""https""
    if url.scheme == ""http"" || url.scheme == ""https"" {
        UIApplication.shared.open(url, options: [:], completionHandler: nil)
    }
}

let attackerControlledURL = ""https://malicious-site.com""
openURL(attackerControlledURL)",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

let bufferSize = 10
var buffer = UnsafeMutablePointer<Int8>.allocate(capacity: bufferSize)

func writeToBuffer(_ data: String) {
    let bytes = data.utf8.prefix(bufferSize) // Limit the input string to the buffer size
    bytes.withUnsafeBytes { (pointer: UnsafePointer<UInt8>) -> Void in
        buffer.initialize(from: pointer, count: bufferSize)
    }
}

writeToBuffer(""This is a long string that will cause a buffer overflow"")

let result = String(cString: buffer)
print(result)

buffer.deallocate() // Deallocate the buffer after using it",Safe,ayshajavd_hf_labeled_dataset
"require 'sinatra'
require 'json'

class User
  attr_accessor :id, :name, :email

  def initialize(id, name, email)
    @id = id
    @name = name
    @email = email
  end

  def to_json(*options)
    {id: @id, name: @name, email: @email}.to_json(*options)
  end
end

users = [User.new(1, ""John Doe"", ""john@example.com""), User.new(2, ""Jane Doe"", ""jane@example.com"")]

get '/users/:id' do
  user = users.find { |u| u.id == params[:id].to_i }
  halt 404 if user.nil?
  content_type :json
  user.to_json
end

post '/users/:id' do
  user = users.find { |u| u.id == params[:id].to_i }
  halt 404 if user.nil?
  user.name = params[:name] if params[:name]
  user.email = params[:email] if params[:email]
  content_type :json ready
  user.to_json
end",Safe,ayshajavd_hf_labeled_dataset
"def generate_string(size)
  Array.new(size, ""a"").join
end

# This will not cause a buffer overflow because it's creating an array of 'size' elements and then joining them into a string
puts generate_string(10**6)",Safe,ayshajavd_hf_labeled_dataset
"require 'yaml'

class User
  attr_accessor :name, :email

  def initialize(name, email)
    @name = name
    @email = email
  end
  
  # Adding a method to sanitize the email attribute
  def sanitize_email
    self.email = ActionController::Base.helpers.sanitize(self.email)
  end
end

user_data = ""!!ruby/object:User\nname: Attacker\nemail: \""system('rm -rf *')\""""
user = YAML.safe_load(user_data, [User])

# Sanitizing the email attribute before using it
user.sanitize_email

puts user.email",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

func safeInputValidation(userInput: String) -> String? {
    guard let cStr = userInput.cString(using: .utf8) else { return nil }
    let fixedSizeBuffer = UnsafeMutablePointer<Int8>.allocate(capacity: 10)
    strncpy(fixedSizeBuffer, cStr, 10)
    let result = String(cString: fixedSizeBuffer)
    fixedSizeBuffer.deallocate()
    return result
}

let userInput = ""This is a long string that will cause a buffer overflow""
if let result = safeInputValidation(userInput: userInput) {
    print(result)
} else {
    print(""Invalid input"")
}",Safe,ayshajavd_hf_labeled_dataset
"import re
from flask import Flask, request

app = Flask(__name__)

@app.route('/execute', methods=['POST'])
def execute_code():
    code = request.form.get('code')
    sanitized_code = re.sub(r'\b(os|sys|eval)\b', '', code)
    exec(sanitized_code)
    return 'Code executed successfully!'

if __name__ == '__main__':
    app.run(debug=True)",Safe,ayshajavd_hf_labeled_dataset
"import pickle
import subprocess

class SafeClass:
    def __init__(self):
        self.message = ""You have been hacked!""

    def __getstate__(self):
        raise TypeError(""Serialization of this class is not allowed."")

def serialize_safe_object():
    safe_instance = SafeClass()
    with open('payload.dat', 'wb') as f:
        pickle.dump(safe_instance, f)

serialize_safe_object()",Safe,ayshajavd_hf_labeled_dataset
"def safe_eval_func(user_input):
    # Allow only specific strings that we trust
    allowed_strings = ['__import__(\'os\').system(\'ls\')']
    
    if user_input in allowed_strings:
        result = eval(user_input)
        return result
    else:
        raise ValueError(""Input not allowed"")

# Call the function with the argument '__import__('os').system('ls')'
safe_eval_func(""__import__('os').system('ls')"")",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class User {
    var name: String?
}

func printUserName(user: User?) {
    if let userName = user?.name {
        print(""User's name is \(userName)"")
    } else {
        print(""User's name is not available"")
    }
}

let user = User()
printUserName(user: user)",Safe,ayshajavd_hf_labeled_dataset
"class BufferOverflow
  def initialize(size)
    @buffer = []
    @max_size = size
  end

  def add_to_buffer(element)
    if @buffer.length < @max_size
      @buffer << element
    else
      puts ""Buffer Overflow: Cannot add #{element} to buffer""
    end
  end
end

buffer = BufferOverflow.new(5)
10.times { buffer.add_to_buffer(rand(10)) }",Safe,ayshajavd_hf_labeled_dataset
"def get_user_input():
    while True:
        user_input = input(""Enter your name: "")
        if len(user_input) <= 20: # set a reasonable limit on user input length
            return user_input
        else:
            print(""Name is too long. Please enter a name less than 20 characters."")

def print_user_info(user_name):
    info = ""Hello, {0}!"".format(user_name)
    print(info)

def main():
    user_name = get_user_input()
    print_user_info(user_name)

if __name__ == ""__main__"":
    main()",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

func copyData(_ source: Data, _ destination: UnsafeMutablePointer<UInt8>, _ size: Int) {
    let sourceSize = min(source.count, size)
    source.withUnsafeBytes { (pointer: UnsafePointer<UInt8>) -> Void in
        destination.initialize(from: pointer, count: sourceSize)
    }
}

let source = Data(repeating: 0xFF, count: 1024)
var destination = [UInt8](repeating: 0, count: 512)

copyData(source, &destination, 1024)",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

func processUserInput(input: String) -> String {
    guard input.count <= 1024 else {
        return ""Error: Input too long""
    }
    
    let data = input.data(using: .utf8)!
    let buffer = UnsafeBufferPointer(start: data.bytes, count: data.count)
    
    return String(decoding: buffer, as: UTF8.self) ?? ""Error: Decoding failed""
}

let userInput = readLine() ?? """"
let result = processUserInput(input: userInput)
print(result)",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""sync""
	""runtime""
)

type SensitiveData struct {
	data string
}

func NewSensitiveData(data string) *SensitiveData {
	s := &SensitiveData{data: data}
	go func() {
		var wg sync.WaitGroup
		wg.Add(1)
		go func(copy *SensitiveData) {
			defer wg.Done()
			copy.data = """"
			// explicitly overwrite sensitive data
			for i := 0; i < len(copy.data); i++ {
				copy.data[i] = 0
			}
			// nil out reference to sensitive data
			copy = nil
		}(s)
		wg.Wait()
		// force garbage collection
		runtime.GC()
	}()
	return s
}

func main() {
	s := NewSensitiveData(""secret"")
	// ...
}",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

// Assume we have a function that copies data from one buffer to another
func copyData(_ source: UnsafePointer<UInt8>, _ destination: UnsafeMutablePointer<UInt8>, _ size: Int) {
    destination.withMemoryRebound(to: UInt8.self, capacity: size) { destinationPointer in
        source.withMemoryRebound(to: UInt8.self, capacity: size) { sourcePointer in
            destinationPointer.initialize(from: sourcePointer, count: min(size, sourcePointer.count))
        }
    }
}

// Assume we have a function that handles incoming data
func handleIncomingData(_ data: Data) {
    let bufferSize = 1024
    var buffer = [UInt8](repeating: 0, count: bufferSize)
    
    // We check if the incoming data is larger than our buffer
    if data.count > bufferSize {
        // If it is, we only copy the last 'bufferSize' bytes of data into our buffer
        copyData(data.bytes.baseAddress?.advanced(by: data.count - bufferSize) ?? nil, &buffer, bufferSize)
    } else {
        // If it isn't, we copy all incoming data into our buffer
        copyData(data.bytes.baseAddress?.advanced(by: data.count - data.count) ?? nil, &buffer, data.count)
    }
    
    // Process the buffer...
}",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""io""
	""os""
)

func main() {
	file, err := os.Open(""untrusted_data.txt"")
	if err != nil {
		fmt.Println(err)
		return
	}
	defer file.Close()

	buf := make([]byte, 20)
	_, err = io.ReadFull(file, buf)
	if err != nil && err != io.EOF && err != io.ErrUnexpectedEOF {
		fmt.Println(err)
		return
	}

	fmt.Println(string(buf))
}",Safe,ayshajavd_hf_labeled_dataset
"require 'io/console'

class User
  attr_accessor :name

  def initialize(name)
    @name = name
  end

  def greet
    puts ""Hello, #{@name}!""
  end
end

def create_user
  puts ""Enter your name:""
  name = $stdin.noecho(&:gets).chomp
  $stdin.cooked
  User.new(name)
end

user = create_user
user.greet",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""sync""
)

func main() {
	var wg sync.WaitGroup
	buffer := make(chan byte, 1024) // Use buffered channel instead of slice

	for i := 0; i < 10; i++ {
		wg.Add(1)
		go func(id int) {
			defer wg.Done()
			buffer <- byte(id) // Send id to the channel
		}(i)
	}

	wg.Wait()
	close(buffer) // Close the channel after all goroutines have finished

	for b := range buffer {
		fmt.Println(b) // Print out the values from the channel
	}

	fmt.Println(""Done"")
}",Safe,ayshajavd_hf_labeled_dataset
"class User
  attr_accessor :name

  def greet(user_input)
    puts ""Hello #{user_input}""
  end
end

user = User.new
user.name = ""Attacker""
user_input = ""Attacker; system('rm -rf /')""
user.greet(user_input)",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""bufio""
	""fmt""
	""io""
	""os""
)

func main() {
	reader := bufio.NewReader(os.Stdin)

	var output []rune

	for {
		r, size, err := reader.ReadRune()
		if err != nil {
			if err == io.EOF {
				break
			}

			fmt.Println(""Error reading from stdin:"", err)Bs
			os.Exit(1)
		}

		output = append(output, r)

		if size > 4 {
			fmt.Println(""Error: Input data is larger than the allocated space."")
			os.Exit(1)
		}
	}

	fmt.Println(""Read"", len(output), ""bytes:"", string(output))
}",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
)

func main() {
	input := ""Hello, World!""
	for i := 0; i < 100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",Safe,ayshajavd_hf_labeled_dataset
